url	title	indirizzo	keyword_ristorante	ranking	total_ranking
https://www.ubereats.com/milano/food-delivery/urban-sushi/KzndkEx7TROdPbJy3PoU-Q	Urban Sushi	Corso Monforte, 18, Milano, 20122	$$ • Sushi • Japanese • Asian	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/capuanos-s-agostino/29UPkxdKTAa1y71wcqKQCw	Capuano's - S. Agostino	Via Pietro Orseolo, 1, Milano, 20144	$$ • Pizza • Italian	4.6	(177)
https://www.ubereats.com/milano/food-delivery/yu-sushi-restaurant/Rox7AZCrRRm-DvFC-Y8N9Q	Yu Sushi Restaurant	Via Casale, 5, 20144 Milano Mi, Italy, Lombardia 20144	$ • Sushi • Japanese	3.9	(200+)
https://www.ubereats.com/milano/food-delivery/pizzeria-napulegna/mtB_iavgRVKPDt0YXtH98g	Pizzeria Napulegna	Viale Bligny, 16, Milano, Lombardia 20136	$ • Pizza • Italian	4	(48)
https://www.ubereats.com/milano/food-delivery/flower-burger-tortona/-cws0TVYRICyf4_ez5lbUw	Flower Burger- Tortona	Via Tortona, 12, Milano, 20144	$$ • Pure Veg • Burgers • Vegetarian • Vegan Friendly • BBQ • Mediterranean	4.6	(96)
https://www.ubereats.com/milano/food-delivery/pizzamo/Q-FbNUPLSJmICSq2MNTrtA	Pizzamò	Via Giuseppe Meda, 53, Milano, Lombardia 20141	$ • Italian • Mediterranean • Pizza	4.2	(51)
https://www.ubereats.com/milano/food-delivery/i-capatosta-navigli/UT3AACuaRTOL8jHAX52UUg	I Capatosta - Navigli	Alzaia Naviglio Grande, 56, Milano, 20100	$ • Pizza • Italian • Gourmet • Mediterranean	4.3	(61)
https://www.ubereats.com/milano/food-delivery/tenoha-ramen/lgE3l_q3Q52aM5t1eNCJXA	Tenoha Ramen	Via Vigevano, 20, 20144 Milano Mi, Italia, Lombardia 20144	$$ • Asian • Asian Fusion • Japanese	4.7	(69)
https://www.ubereats.com/milano/food-delivery/chihuahua-tacos/OzkTkWvPSE-mXjwZ3M2_Bw	Chihuahua Tacos	Viale Col Di Lana, 1, 20136 Milano Mi, Italia, Lombardia 20136	$$ • Mexican • New Mexican • Tex Mex • Gluten Free	4.5	(80)
https://www.ubereats.com/milano/food-delivery/ham-holy-burger-viale-bligny/a1erJMoFTQarQV6Or4PMXA	Ham Holy Burger - Viale Bligny	Viale Bligny, 39, Milano, Lombardia 20136	$ • American • Burgers • Sandwich • Vegan	3.9	(53)
https://www.ubereats.com/milano/food-delivery/pizzart-da-gimmy/0J7tWSveR7ak1gJLUjbPbQ	PizzART da Gimmy	Corso Lodi, 72, Milano, Lombardia 20139	$ • Pizza	4.8	(60)
https://www.ubereats.com/milano/food-delivery/frankly-navigli/teRqvYTQTget10RWOa4FYQ	Frankly - Navigli	Alzaia Naviglio Grande 10, Milano, 20144	$ • Bubble Tea • Desserts	4.6	(61)
https://www.ubereats.com/milano/food-delivery/riiibs-milano/FoAMfx0LR4ulxtqPDp0R4Q	Riiibs - Milano	Corso Di Porta Romana, 54, 20122 Milano Mi, Italia, Panificio GRANNUS, Lombardia 20122	$ • Burgers • BBQ • American • Traditional American • Steak	4.2	(30)
https://www.ubereats.com/milano/food-delivery/fabbrica-pizzeria/GK01S3Q7SNywS_1eCcuXZg	Fabbrica Pizzeria	Alzaia Naviglio Grande, 70, Milano, Lombardia 20144	$ • Italian • Mediterranean • Pizza	4.3	(18)
https://www.ubereats.com/milano/food-delivery/gelateria-rigoletto-piazza-po/1ENnydQUQKCcU58WlS6i-g	Gelateria Rigoletto - Piazza Po	Piazza Po, 10, Milano, Lombardia 20144	$ • Desserts • Ice Cream and Frozen Yogurt • Italian • Mediterranean • Pizza	4.9	(15)
https://www.ubereats.com/milano/food-delivery/hana-restaurant/quQ_Y8i8SumSCrPPZIXjXA	Hana Restaurant	Corso Vercelli 37 Ang Paolo Giovio, 20144	$ • Sushi • Japanese • Asian	4.6	(22)
https://www.ubereats.com/milano/food-delivery/bottega-mascadelli-pizzeria-di-strada/cn25PWaDTNmQS5mRHMS8bQ	Bottega Mascadelli - Pizzeria di Strada	Corso S. Gottardo, 28, Milano, Lombardia 20136	$$ • Pizza • Italian • Street Food	3.6	(10)
https://www.ubereats.com/milano/food-delivery/gennaro-esposito-milano/mOmf5RbjSjq8Xx1NRKsXJQ	Gennaro Esposito Milano	Via Della Commenda 43, Milano, 20122	$ • Italian • Mediterranean • Pizza	4.4	(15)
https://www.ubereats.com/milano/food-delivery/hot%3A-wings-%26-more/cp9BNorFQ3utHNyxSmUgYw	HOT: Wings & more	Via Comelico, 13, Milano, 20135	$ • Wings • Chicken	3.7	(11)
https://www.ubereats.com/milano/food-delivery/ristorante-sushi-noyi/rvijEXxPTA-kcRzsIGROmQ	Ristorante Sushi Noyi	Via Lodovico Il Moro, 13, Milano, Lombardia 20143	$ • Sushi • Japanese	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/panini-di-mare-ticinese/FiKaHi4QSeaOcf48Jobi8g	Panini di Mare - Ticinese	Via Edmondo De Amicis, 9, Milano, 20123	$$ • Seafood • Italian • Burgers	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/arepaz-ristorante-venezuelano/AWOaaJOvQ3iaT5mftSdgtQ	Arepa’z Ristorante Venezuelano	Viale Cassala 9 Milano, 20143	$$ • Venezuelan • Vegan • Vegetarian • Sandwich	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/mascherpa-tiramisu-%2B-coffee/k93S9XHHQMWh_pak14mavw	Mascherpa - Tiramisù + Coffee	Via Edmondo De Amicis, 7, 20123 Milano Mi, Italy,	$$ • Desserts • Breakfast and Brunch • Pastry • Coffee and Tea	3.9	(11)
https://www.ubereats.com/milano/food-delivery/sushi-koboo/yS-FnPuESxKhPgTqlPpbew	Sushi Kòboo	Viale Col Di Lana 1, Milan, 20136	$$ • Sushi • Asian • Seafood	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/forno-21/AFEHcx3MQxOThjnjLpsJ8Q	FORNO 21	Ripa Di Porta Ticinese, 21, Milano, Lombardia 20143	$ • Italian • Pizza	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/el-jadida/CV1DT_TsRvSVRzPbnO-m0w	El Jadida	Via Carlo Bazzi, 47, Milano, Lombardia 20141	$ • Lebanese • Moroccan • Mediterranean	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/frozen/JO_5QzBJT6mFItg7bUW6wQ	Frozen	Corso Di Porta Ticinese 96/98, Milano, 20123	$$ • Desserts • Ice Cream and Frozen Yogurt	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/noodle-bar/_P0UH2unTKmRNpwWNBG82Q	Noodle Bar	Via Giovanni Battista Morgagni, 28 , Milano, Lombardia 20129	$$ • Asian Fusion • Noodles	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/ristorante-hazama/HLaM7nAxTCCUONPGkvLvpw	Ristorante Hazama	Via Savona, 41, Milano, 20144	Japanese • Asian • Wings	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/amabile/W_Rulv0GRGSNFc1ugaMIwA	Amabile	Via Lazzaro Papi 7, Milano, 20135	$$ • Italian • Pizza • Mediterranean • Gourmet	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/la-bracioleria/JiWV-ky5R4GAGj2IUfCrWg	La Bracioleria	Via Antonio Fogazzaro, 9, Milano, Lombardia 20135	$$ • Italian	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/cioccolatitaliani-cadorna/LuFAGDzQQyWSW-j4QMDzLg	Cioccolatitaliani - Cadorna	Piazzale Luigi Cadorna, 10, Milano, Lombardia	$ • Italian • Desserts • Ice Cream and Frozen Yogurt	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/pizzeria-ristorante-olimpia/9ADeKwDgRBGSpmZUhUq2GQ	Pizzeria Ristorante Olimpia	Via Giuseppe Ripamonti, 16, 20136 Milano Mi, Italia, Lombardia 20136	$$ • Italian • Pizza	3.7	(10)
https://www.ubereats.com/milano/food-delivery/bebel-piadine-romagnole/6PLhTAeFQXu3bjJuzaf1fQ	Bebel - Piadine Romagnole	Via Lodovico Ariosto, 2, Milano, Lombardia 20145	$ • Sandwich • Italian • Street Food	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/ristorante-cinese-naviglio/IIayQuEgQ5iV6RfV86-r5w	Ristorante Cinese Naviglio	Piazza Francesco Carrara, 23, 20141 Milano, Italy, Lombardia 20141	$ • Pizza • Chinese	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/ishi/0IYpQoBDTHyhv8bQ7qlbtA	Ishi	Corso Di Porta Ticinese, 96, Milano, 20123	$$ • Asian • Sushi • Asian Fusion	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/no-sin-burger!-100%25-plant-based-meat!-milano/YMWiSp01RnKv0HJz6a_R_Q	No Sin Burger! 100% Plant Based Meat! - Milano	Via Ascanio Sforza, 47, Milano, Lombardia 20136	$$ • Vegan • Burgers • Fast Food	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/ristorante-pizzeria-cook-window/1r3iomfURBO4K3aNMwaxKQ	Ristorante Pizzeria Cook Window	Via Amatore Sciesa, 18, Milano, Lombardia 20135	$ • Italian • Mediterranean • Pizza	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/solo-pizza/dxOD0Dr2RtyZMPWLtw-FfA	Solo Pizza	Viale Umbria 25, Milano, 20135	View delivery time and booking fee.	Enter your delivery address	Viale Umbria 25, Milano, 20135
https://www.ubereats.com/milano/food-delivery/bench/P0Owo58NSv-1_7IdCsMkeQ	Bench	Via Ascanio Sforza, 17, Milano, 20136	$$ • Burgers • American • Friterie	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/madison-milano/KWJPDpUkSaGOAihecsLy8Q	Madison Milano	Viale Sabotino, 12, Milano, Lombardia 20135	$$ • Street Food • American • Alcohol	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/uschiticchiu/fkdxxqqnSeyaAhVFK2EPKg	Uschiticchiu	Piazza Geremia Bonomelli, 7, 20139 Milano Mi, Italia, Lombardia 20139	Mediterranean • Italian • Desserts	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/ristorante-arabo-mido/Fwii4V7vQ8aY7y_rAL1XwA	Ristorante Arabo Mido	Via Pietro Custodi, 4, Milano, Lombardia 20136	$ • Arabian	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/casa-burger/HuA_pTjgSUejXweVcMyHDA	Casa Burger	29 Via Tito Livio, Milano, 20137	$$ • Burgers • Aus Burger • American	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/burgez-viale-bligny/41lIuEZJRYuz0vKlEOX20g	BURGEZ 🍔 🍔 - Viale Bligny	Via Guglielmo Röntgen 2, Milano, 20136	$ • Burgers • Fast Food • American	4.4	(200+)
https://www.ubereats.com/milano/food-delivery/burgez-bergamo/w_HUmsOWQqmvAqIwwZjbYg	BURGEZ 🍔 🍔 - Bergamo	Viale Monte Nero, 48, Milano, 20135	Burgers • Fast Food • American	4.4	(200+)
https://www.ubereats.com/milano/food-delivery/hats-off-tex-mex-%26-burger/Rl0eNAF6Qd62LebB_mYBPA	Hats off - Tex Mex & Burger	Via Orti, 16, 20122 Milano, Italy, Lombardia 20122	$$ • Traditional American • Tex Mex • Burgers • Mexican	4.4	(200+)
https://www.ubereats.com/milano/food-delivery/gennari-pizzeria-napoletana-san-gottardo/EkFc6kjfSU2gw9d6Q3UeVQ	Gennarì Pizzeria Napoletana - San Gottardo	Via Antonio Tantardini, 2, 20136 Milano Mi, Italia,	$ • Pizza • Italian • Mediterranean • Street Food	4.2	(200+)
https://www.ubereats.com/milano/food-delivery/burgez-savona/dbWim3bfT6-ssz6TTrQ5sA	BURGEZ 🍔 🍔 - Savona	Via Savona, 15, 20144 Milano Mi, Italia, Italy 20144	$ • Burgers • Fast Food • American	4.5	(168)
https://www.ubereats.com/milano/food-delivery/pizzeria-ovesuvio/Ti4bOx8iTo2eSb4Wzeum4w	Pizzeria O'Vesuvio	Via Ravenna, 2, Milano, Lombardia 20139	$ • Italian • Mediterranean • Pizza	4.1	(118)
https://www.ubereats.com/milano/food-delivery/i-love-poke-tortona/SQdt8PowTJqcqpbkMzz0Cg	I Love Poke - Tortona	Via Tortona, 20, 20144 Milano Mi, Italy,	$$ • Healthy • Vegetarian • Salads • Hawaiian • Seafood	4.4	(190)
https://www.ubereats.com/milano/food-delivery/mex-bomb-mexican-grill/q1hWO75BTqG3lC6d-ELahg	Mex BOMB - Mexican Grill	Via Orti, 16, Milano, Lombardia 20122	$$ • Tex Mex • Mexican	4.4	(188)
https://www.ubereats.com/milano/food-delivery/gino-sorbillo/CMQD4xbFRU-9SCKPP-egZQ	Gino Sorbillo	Largo Corsia Dei Servi, 11, Milano, 20122	$ • Pizza • Italian	4.3	(167)
https://www.ubereats.com/milano/food-delivery/la-gelateria-della-musica/JvGs-z4LQsKvvDnOu9jfTg	La Gelateria della Musica	Via Lodovico Il Moro N.3, Milano, 20142	$$ • Ice Cream and Frozen Yogurt • Desserts	4.8	(200+)
https://www.ubereats.com/milano/food-delivery/tutta-nata-storia-pizza-verace/l0yNpackTaiV-k5H_ssvDw	Tutta N'ata Storia - Pizza Verace	Via Giuseppe Meda, 43, 20141 Milano Mi, Italia,	$ • Pizza • Deli	4.1	(126)
https://www.ubereats.com/milano/food-delivery/solopizza-cafe-solari/VareMMFkQwm2JEFQajuRfw	Solopizza Café - Solari	Via Andrea Solari, 6, 20144 Milano Mi, Italy,	$ • Pizza • Italian • Friterie	4.4	(67)
https://www.ubereats.com/milano/food-delivery/burger-wave-navigli/VkN5STl-TbuCt0fP0yBV6w	Burger Wave - Navigli	Via Ascanio Sforza, 47, 20136 Milano, Italia, Lombardia 20136	$ • Burgers	4.5	(72)
https://www.ubereats.com/milano/food-delivery/rivareno-gelato-col-di-lana/TW9-3AHgQ_OCi2aA9Y6vnw	Rivareno Gelato - Col di Lana	Viale Col Di Lana, 8, Milano, Lombardia 20136	$ • Ice Cream and Frozen Yogurt	4.7	(98)
https://www.ubereats.com/milano/food-delivery/solopizza-cafe-navigli/VdYXrESdRcK01rZDpnT0VQ	Solopizza Cafè - Navigli	Alzaia Naviglio Pavese, 6, Milano, Lombardia 20143	$ • Pizza • Italian • Friterie	4.1	(53)
https://www.ubereats.com/milano/food-delivery/chick-me-out-by-hats-off/zeLHOI6HQG64Ru33gW4CmA	Chick Me Out by Hats Off	Via Orti 16, Milan, 20122	$ • Chicken • Wings • Street Food • Friterie • Halal	4.2	(112)
https://www.ubereats.com/milano/food-delivery/cioccolatitaliani-duomo/wIYeqPKWTbesxX_zOy8AFA	Cioccolatitaliani - Duomo	Via S. Raffaele, 6, Milano, Lombardia 20121	$ • Ice Cream and Frozen Yogurt • Desserts • Pastry	4.6	(106)
https://www.ubereats.com/milano/food-delivery/handmade-piada-burger-%26-cakes/7aWX_UfaT6m1bFk6w7LJzA	Handmade Piada Burger & Cakes	Viale Bligny, 45, Milano, 20136	$ • Street Food • Sandwich • Burgers	4.4	(62)
https://www.ubereats.com/milano/food-delivery/empire-burger/Wd5gO3_PTlmnDfsBRqrFFw	Empire Burger	Viale Bligny, 45, Milano, 20136	$ • Burgers • American • New American • Flour based food • Desserts • Alcohol	4	(49)
https://www.ubereats.com/milano/food-delivery/hiro-sushi/pnTsw5rKT9y0HrrRcqL2rA	Hiro Sushi	Via Giuseppe Ripamonti, 13, Milano, Lombardia 20136	$$ • Sushi • Japanese	4.1	(69)
https://www.ubereats.com/milano/food-delivery/unburger-porta-romana/tsUkfK3-StCnScQ_8hiIGw	Unburger 🍔🌱- Porta Romana	Via Orti, 16, 20122 Milano Mi, Italia,	$$ • Burgers • Vegan • Vegetarian • American	4.2	(85)
https://www.ubereats.com/milano/food-delivery/piccola-ischia-viale-umbria/_M542-J0SCamrKWmwrHHfw	Piccola Ischia - Viale Umbria	Viale Umbria, 60, Milano, Lombardia 20135	$ • Mediterranean • Italian • Pizza	4.6	(31)
https://www.ubereats.com/milano/food-delivery/maoji-navigli-chinese-street-food/41krYjzCR5Ov-bubcEyQoA	Maoji Navigli - 🍜 Chinese Street Food	Alzaia Naviglio Pavese, 6, Milano, Lombardia 20143	$ • Chinese • Asian • Street Food	4.4	(117)
https://www.ubereats.com/milano/food-delivery/pizzeria-cerro-ardente/OWF6tkqzSGGIjq7JYXKXdg	Pizzeria Cerro Ardente	Viale Monte Nero, 16, 20135 Milano, Italy, Lombardia 20135	$ • Italian • Pizza	4.6	(69)
https://www.ubereats.com/milano/food-delivery/duomi-locanda-cinese/SaRMiUfeQ_q5uebjO36HOw	Duomi - Locanda Cinese	Via Vigevano, 33, Milano, Lombardia 20144	$ • Noodles • Chinese • Asian Fusion	4.3	(49)
https://www.ubereats.com/milano/food-delivery/the-bro/zzGMT3D0TTiS31uDSgnELA	The Bro	Viale Isonzo, 4, Milano, Lombardia 20135	$$ • Hawaiian • Salads • Vegan	3.4	(48)
https://www.ubereats.com/milano/food-delivery/mexicali-bligny/yH8NuqXwSvuCVz3jXU72xw	Mexicali - Bligny	Viale Bligny, 7, Milano, Lombardia	$$ • Tex Mex • Mexican • New Mexican	4.4	(22)
https://www.ubereats.com/milano/food-delivery/thats-vapore-porta-vittoria/wlsiJZtPSCGVFnxPxspMzQ	That's Vapore - Porta Vittoria	Corso Di Porta Vittoria, 5, Milano, Lombardia 20122	$$ • Healthy • Vegetarian • Deli • Vegan	4.3	(21)
https://www.ubereats.com/milano/food-delivery/nami/_NehmL_QRRqg3bI3nCLm6g	Nami	Corso Di Porta Ticinese, 6, Milano, Lombardia 20123	$$ • Sushi • Japanese • Asian • Seafood	4.2	(39)
https://www.ubereats.com/milano/food-delivery/basara-sushi-pasticceria/6ZmQjO2RRp-uOq5Z0OmWIA	Basara - Sushi Pasticceria	Corso Italia, 6, Milano, Lombardia 20122	$$ • Sushi • Seafood • Japanese • Asian	3.8	(16)
https://www.ubereats.com/milano/food-delivery/pokinho-magenta/mbvDSrqvRI-ziDM6yOKrYw	Pokinho - Magenta	Via Giovanni Boccaccio, 4, Milano, Lombardia 20123	$$ • Japanese • Sushi • Rice-bowls • Seafood • Asian Fusion	3.5	(33)
https://www.ubereats.com/milano/food-delivery/al-mercato-burger-bar/kpUVuzTFTbGaaR80rrrYMg	Al Mercato - Burger Bar	Via Sant'Eufemia, 20122 Milano Mi, Italia, Lombardia 20122	$$ • Burgers • Deli	4.1	(17)
https://www.ubereats.com/milano/food-delivery/il-panino-ignorante-gourmet/GsUvjznMSjqAFOdftIHjSg	Il Panino Ignorante Gourmet	Via Vigevano, 34, Milano, Lombardia 20144	$ • American • Burgers • Sandwich	4	(65)
https://www.ubereats.com/milano/food-delivery/gelateria-kmzero/9RhcOT2-RtqcR9yABuZGTg	Gelateria KmZero	Piazzale Di Porta Lodovica, 6, 20136 Milano Mi, Italy,	$ • Ice Cream and Frozen Yogurt • Desserts • Pastry	4.4	(36)
https://www.ubereats.com/milano/food-delivery/sushi-sanya/erYEHR99TPeyH984-gIpFg	Sushi Sanya	Viale Toscana, 19, Milano, Lombardia 20141	$ • Sushi	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/la-piadineria-porta-vittoria/iwSjKt2uSqaC8T7KwXDEmQ	La Piadineria - Porta Vittoria	Corso Di Porta Vittoria, 46, Milano, Lombardia 20122	$ • Italian • Mediterranean • Healthy • Sandwich	4.6	(25)
https://www.ubereats.com/milano/food-delivery/testone/-lZFBp1NSRu5uoofNucbeg	Testone	Via Vigevano, 3, Milano, Lombardia 20144	$ • Italian • Flour based food • Sandwich	4.6	(27)
https://www.ubereats.com/milano/food-delivery/rugantino-cucina-tipica-romana/PgB7WH_RTjOtYf0AzVD5eA	Rugantino - Cucina Tipica Romana	Corso Di Porta Ticinese, 38, 20123 Milano Mi, Italia,	$$ • Italian • Pasta • Desserts	4.7	(13)
https://www.ubereats.com/milano/food-delivery/senju/A_ImuG21S3OW-Mw4ZP0EzA	Senju	Viale Abruzzi, 19, Milano, Lombardia 20131	$$ • Sushi • Japanese • Rice-bowls • Seafood	4.5	(34)
https://www.ubereats.com/milano/food-delivery/gusto-17-navigli/USxx7lFhQHa1y3Wxt8GUiQ	Gusto 17 - Navigli	Via Savona 17, Milano, 20144	$$ • Ice Cream and Frozen Yogurt • Desserts	4.7	(27)
https://www.ubereats.com/milano/food-delivery/italian-creative-salad/VPr5xyR6SDCbIUSdpfFJIA	Italian Creative Salad	Via Gerolamo Tiraboschi 1, Milano, 20135	$$ • Healthy • Salads • Italian	4.5	(35)
https://www.ubereats.com/milano/food-delivery/zia-esterina/08VNB_T9QsmLIrT9-pps3A	Zia Esterina	Via Agnello, 19, Milano, 20121	$ • Italian • Pizza • Sandwich	4.4	(38)
https://www.ubereats.com/milano/food-delivery/ocean-break/xmOIWORVRMWrrQ77MLeQqg	Ocean Break	Viale Montenero 39, Milano, 20135	$$ • Burgers • American • Traditional American • New American • Vegetarian	4.7	(15)
https://www.ubereats.com/milano/food-delivery/haruka-sushi/gBRUMouwQ6K5LvAfrZDiLw	Haruka Sushi	Corso S. Gottardo, 49, Milano, Lombardia 20136	$ • Sushi • Seafood • Japanese • Allergy Friendly	4.4	(52)
https://www.ubereats.com/milano/food-delivery/saloon-4-luglio-hamburgeria/W4oCzXb5QJyAooeWPopgag	Saloon 4 Luglio Hamburgeria	Via Lorenteggio 30, Milano, 20146	Burgers	2.8	(13)
https://www.ubereats.com/milano/food-delivery/matty-per-il-gelato/rEEo_o22S2S0fxqyGRM15Q	Matty per il Gelato	Via Lorenteggio, 43, Milano, Lombardia 20146	$ • Ice Cream and Frozen Yogurt • Desserts	4.7	(22)
https://www.ubereats.com/milano/food-delivery/mama-streat/XyaKr4e8R-WCEd61UwyaKg	Mama Streat	Corso Di Porta Ticinese, 77, Milano, Lombardia 20123	$ • New Mexican • Mexican • Latin American	3.6	(16)
https://www.ubereats.com/milano/food-delivery/hamericas-col-di-lana/VTeJ5LnOT46wnVV7iLfzUQ	Hamerica's - Col di Lana	Viale Col Di Lana, 6, 20136 Milano Mi, Italy, Italy 20136	$$ • Burgers • American • New American	4.4	(104)
https://www.ubereats.com/milano/food-delivery/pizzeria-napulegna-tortona/BUjWCHNdTK2NShWvxKP7Nw	Pizzeria Napulegna - Tortona	Via Savona, 90, Milano, Lombardia 20144	$ • Pizza • Italian • Mediterranean	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/aurora-ristorante-pizzeria/k9MvklNBS1W-TVhQA6vBqA	Aurora Ristorante Pizzeria	Via Curtatone, 21, 20122 Milano Mi, Italia, Lombardia 20122	$ • Italian • Mediterranean • Pizza	4.4	(14)
https://www.ubereats.com/milano/food-delivery/apazziella/bVkYtPwkScKJrnBl9L_u5w	A'Pazziella	Via Andrea Palladio, 4, Milano, Lombardia 20135	$ • Seafood • Italian • Pizza	4.3	(12)
https://www.ubereats.com/milano/food-delivery/le-specialita/hIbMaNGZSQ6RUGtBrd6o-g	Le specialità	Via Pietro Calvi, 29,, Milano, 20129	$$ • Allergy Friendly • Pizza • Pasta • Mediterranean • Steak	4.7	(11)
https://www.ubereats.com/milano/food-delivery/la-napoletana-caffetteria/17uaeEqQTYuZ9bY3kzmzGg	La Napoletana - Caffetteria	Viale Bligny, 1, Milano, 20136	$$ • Bar Food • Desserts • Italian • Mediterranean • Flour based food	4.5	(16)
https://www.ubereats.com/milano/food-delivery/mexicali-ortles/J6-WemkMSES9yt3kmaNomg	Mexicali - Ortles	Viale Ortles, 62, Milano, Lombardia	$$ • Tex Mex • Mexican • New Mexican	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/il-pomodorino/-XmyWEa9QzyjvV2tdxtAfg	Il Pomodorino	Via Crema, 3, Milano, 20135	$$ • Pizza • Italian	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/cacau-temakeria-brasiliana/4fBvwmmOQ8-2_grKTW0toQ	Cacau 🇧🇷 🍣 - Temakeria Brasiliana	Via Stendhal, 30, 20144 Milano Mi, Italy,	$$ • Sushi • Brazilian • Deli	4.3	(20)
https://www.ubereats.com/milano/food-delivery/magenta-50/fIdmVngrQZCvupub34uP5w	Magenta 50	Corso Magenta, 50, Milano, 20123	$$ • Breakfast and Brunch • Desserts	4.3	(12)
https://www.ubereats.com/milano/food-delivery/da-zero-de-amicis/ZyunMEpVRta3IRR5JhT12Q	Da Zero - De Amicis	Via Edmondo De Amicis, 45, Milano, 20123	$$ • Pizza • Mediterranean • European • Alcohol • Desserts • Deli • GourmetProducts	4.2	(13)
https://www.ubereats.com/milano/food-delivery/papilla-milano/2FMVLpbrTWiQL18bcLSdxg	Papilla Milano	Piazza Xxiv Maggio Angolo Via Sambuco, Milano, 20122	$ • Pizza • Italian • Mediterranean	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/just-drink-vini-cocktail-%26-superalcolici/bEZgZcxGQpqEDL-wbdHgyg	Just Drink - Vini, Cocktail & Superalcolici	Via Giovanni Pastorelli, 12, 20143 Milano Mi, Italia, Lombardia 20143	$ • Alcohol	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/sole-doriente/rzfWJQN4T520FGCITRhvcg	Sole d'Oriente	Viale Tibaldi, 17, 20136 Milano Mi, Italy, Italy 20136	$$ • Cinese • Japanese • Hawaiian	4.5	(12)
https://www.ubereats.com/milano/food-delivery/saloon-4-luglio-pizzeria/C3a4hkVvRJWPqz1zWGgZjQ	Saloon 4 Luglio Pizzeria	Via Lorenteggio 30, Milano, 20146	Pizza	2.9	(13)
https://www.ubereats.com/milano/food-delivery/il-padellino/2iv8SEsHTyeILzCxX-S3Ew	Il Padellino	Via Bordighera, 11, 20142 Milano Mi, Italia,	Pizza • Italian • Mediterranean	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/mi-sushi-col-di-lana/NWsipvOxQHWnso6KYwyBtg	Mi Sushi - Col di Lana	Vial Col Di Lana 14, Milano, 20136	$$ • Sushi • Japanese • Asian Fusion • Seafood	4.3	(13)
https://www.ubereats.com/milano/food-delivery/pizzeria-napoletana-daniele/8luh5MwbTpCIcs6uXntnvg	Pizzeria Napoletana Daniele	Via Galeazzo Alessi, 1, Milano, 20123	$ • Flour based food • Pizza • Italian • Mediterranean	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/stella-dasia/Y4r6tohWSGSL4fYiAFpSRw	Stella D'Asia	Viale Brenta, 14, Milano, Lombardia 20139	$$ • Chinese	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/viveca-monti/ieNzuCsCSiSNKYH7IPGanQ	Viveca - Monti	Via Vincenzo Monti, 32, Milano, Lombardia 20123	$ • Pizza • Burgers	View delivery time and booking fee.	Enter your delivery address
https://www.ubereats.com/milano/food-delivery/ristorante-villa/pGHtlhYrQvO_V7u8zaDsrA	Ristorante Villa	64 Via Lodovico Montegani, Milano, 20141	$ • Chinese • Salads • Chicken • Asian Fusion	View delivery time and booking fee.	Enter your delivery address
