url	title	indirizzo	keyword_ristorante	ranking	total_ranking	company	macro_area	orario_apertura	new_title	lat	lng	google_address	place_id	distanza	distanza_value	distanza_text	quantile
https://www.ubereats.com/milano/food-delivery/latteneve-gelato-artigianale/HSg9XxulSv-dNH5_F-vKvg	Latteneve Gelato Artigianale	Via Vigevano 27 20144 Milano Mi Italy	Pasticceria_Gelateria	4.3		uber			latteneve gelato artigianale	45.4529495	9.1728041	Via Vigevano, 20144 Milano MI, Italy	ChIJAadDuPvDhkcRJ7IvQzO5ZQc	{'text': '1.7 km', 'value': 1704}	1.7	1704	1_short
https://deliveroo.it/menu/milano/medaglie-doro/cerro-ardente?day=today&geohash=u0nd8be8xnqv&time=ASAP	Cerro Ardente	Viale Monte Nero 16 Milano 20135	Pizza	4.4	50+ 	delivero	Medaglie d'oro	Aperti fino alle 22:30	cerro ardente	45.4540635	9.2039551	Viale Monte Nero, 16, 20135 Milano MI, Italy	ChIJAaytACLEhkcRQLf6PdXVsGw	{'text': '3.6 km', 'value': 3567}	3.6	3567	3_long
https://deliveroo.it/menu/milano/giambellino/gelato-zero?day=today&geohash=u0nd8be8xnqv&time=ASAP	Gelato Zero - SENZA ZUCCHERO E SENZA LATTE	Piazza Bolivar 7 Milano 20146	Pasticceria_Gelateria	4.5	50+ 	delivero	Giambellino	Aperti fino alle 23:59	gelato zero senza zucchero e senza latte	45.454792	9.152270999999999	Piazza Simone Bolivar, 7, 20146 Milano MI, Italy	ChIJAcahbdzDhkcRpPdKIiKE4TM	{'text': '2.9 km', 'value': 2873}	2.9	2873	2_average
https://www.ubereats.com/milano/food-delivery/dolci-memela-piazza-miani/WiRATlQJRtyi_yjbkuUAOw	Dolci Memela - Piazza Miani	Piazza Guglielmo Miani Milano Lombardia	Pasticceria_Gelateria	4.5		uber			dolci memela piazza miani	45.4374955	9.1540558	Piazza Guglielmo Miani, 20143 Milano MI, Italy	ChIJAdfb0JXDhkcRUhUEoI23uus	{'text': '2.5 km', 'value': 2481}	2.5	2481	2_average
https://deliveroo.it/menu/milano/washington/ristorante-pizzeria-santambrogio?day=today&geohash=u0nd8be8xnqv&time=1245	Ristorante Pizzeria Sant'Ambrogio	Via Vincenzo Foppa 8 Milano 20144	Pizza	4.2	50+ 	delivero	Washington	Apre a 19:00	ristorante pizzeria sant ambrogio	45.4588089	9.163312	Via Vincenzo Foppa, 8, 20144 Milano MI, Italy	ChIJAxZalOHDhkcR0pwhdvuL2t0	{'text': '2.9 km', 'value': 2935}	2.9	2935	2_average
https://www.ubereats.com/milano/food-delivery/orticello-alta-qualita-takeaway/hQFIhpmUTsCWanKJUYa-IQ	Orticello - Alta Qualit√† Takeaway	Viale Monte Nero 22 Milano Lombardia 20135	Healthy	4.2		uber			orticello alta qualit√† takeaway	45.4548399	9.204564	Viale Monte Nero, 22, 20135 Milano MI, Italy	ChIJAylMLiDEhkcRCO8wPD6Gc5g	{'text': '3.4 km', 'value': 3419}	3.4	3419	3_long
https://www.ubereats.com/milano/food-delivery/ciccio-matto-1/3jXPQ8zOTCqav4ytMX757g	Ciccio matto 1	Via Gian Carlo Castelbarco 17 20136 Milano Mi Italy	Pizza	4.2		uber			ciccio matto 1	45.4483404	9.186688799999999	Via Gian Carlo Castelbarco, 17, 20136 Milano MI, Italy	ChIJB3c0_QnFhkcRQWwm9Zj-l_4	{'text': '1.4 km', 'value': 1437}	1.4	1437	1_short
https://www.ubereats.com/milano/food-delivery/la-spesa-facile-%26-veloce-giambellino/EZkDgweXRmKdlQbirdDkmQ	La spesa facile & Veloce - Giambellino	Via Giambellino 12 Milano 20126	Supermercato	4.2		uber			la spesa facile veloce giambellino	45.4518896	9.151831399999999	Via Giambellino, 12, 20146 Milano MI, Italy	ChIJB4JGsdzDhkcRWUHUoweperI	{'text': '3.1 km', 'value': 3072}	3.1	3072	3_long
https://www.ubereats.com/milano/food-delivery/cacau-temakeria-brasiliana/4fBvwmmOQ8-2_grKTW0toQ	Cacau Ì†ºÌ∑ßÌ†ºÌ∑∑ Ì†ºÌΩ£ - Temakeria Brasiliana	Via Stendhal 30 20144 Milano Mi Italy	Sushi	4.3	(20)	uber			cacau temakeria brasiliana	45.4523279	9.160205	Via Stendhal, 30, 20144 Milano MI, Italy	ChIJB8sCRubDhkcReYeQ4qxQP-I	{'text': '2.9 km', 'value': 2874}	2.9	2874	2_average
https://deliveroo.it/menu/milano/lorenteggio/poke-fujiyama?day=today&geohash=u0nd8be8xnqv&time=ASAP	Poke - Fujiyama	Via Lorenteggio 5 Milano 20146	Hawaiano	4.2	50+ 	delivero	Lorenteggio	Aperti fino alle 23:30	poke fujiyama	45.4544851	9.1509904	Via Lorenteggio, 5, 20146 Milano MI, Italy	ChIJBQJEEtPDhkcRY2bwrTW8VA4	{'text': '3.0 km', 'value': 2982}	3.0	2982	2_average
https://deliveroo.it/menu/milano/magenta/cecco?day=today&geohash=u0nd8be8xnqv&time=1300	Cecco	Vincenzo Monti 34 Milano 20143	Pizza	4.5	50+ 	delivero	Magenta	Apre a 19:00	cecco	45.469485	9.1712826	Via Vincenzo Monti, 34, 20123 Milano MI, Italy	ChIJBQeWKEXBhkcRfPgyBnuwSmM	{'text': '3.9 km', 'value': 3896}	3.9	3896	4_far
https://deliveroo.it/menu/milano/ticinese/raviolo-milano?day=today&geohash=u0nd8be8xnqv&time=1245	Raviolo	Viale Col di Lana 1 Milano 20136	Pasta	4.6	50+ 	delivero	Ticinese	Apre a 19:30	raviolo	45.4523334	9.181953	Viale Col di Lana, 1, 20136 Milano MI, Italy	ChIJBUchLMzFhkcRrkX_3U5rBmk	{'text': '1.2 km', 'value': 1243}	1.2	1243	1_short
https://www.ubereats.com/milano/food-delivery/mcdonalds-antonini/U4vDOyxhTeSRmcMdL1F7hA	McDonald's¬Æ - Antonini	Via Giacomo Antonini 28 Milano Lombardia 20141	Hamburger	4.0	(200+)	uber			mcdonald s antonini	45.4369773	9.1921086	Via Giacomo Antonini, 28, 20141 Milano MI, Italy	ChIJBZlpYmvEhkcRlxX77AWDlNo	{'text': '3.0 km', 'value': 2976}	3.0	2976	2_average
https://deliveroo.it/menu/milano/tortona/rosticceria-cinese-kai-fa?day=today&geohash=u0nd8be8xnqv&time=ASAP	Rosticceria Cinese Kai Fa	Viale Coni Zugna 56 Angolo Via Savona Milano 20144	Cinese	4.3	16 	delivero	Tortona	Aperti fino alle 22:30	rosticceria cinese kai fa	45.4561879	9.170489	via Savona, Viale Coni Zugna, 56, 20144 Milano MI, Italy	ChIJBbS3rrvDhkcRIhZ-2Mjpx8A	{'text': '3.7 km', 'value': 3733}	3.7	3733	3_long
https://www.ubereats.com/milano/food-delivery/rosso-rubino/gCDDSzYJTvWcbUBsTxt5lw	Rosso Rubino	Via Bordighera 15 Milano 20142	Pasta	4.3		uber			rosso rubino	45.4415362	9.1739347	Via Bordighera, 20142 Milano MI, Italy	ChIJC4S_GPXDhkcR1eCE9BmI6V8	{'text': '1.1 km', 'value': 1115}	1.1	1115	1_short
https://www.ubereats.com/milano/food-delivery/grani-antichi/Z02SWwYpTOGKHfqEGlNoPQ	Grani Antichi	Corso Europa 12 Milano 20123	Pasta	4.3		uber			grani antichi	45.4643051	9.1967328	Corso Europa, 12, 20122 Milano MI, Italy	ChIJC9TbEubHhkcRg0S8RjrZmb8	{'text': '4.3 km', 'value': 4347}	4.3	4347	4_far
https://deliveroo.it/menu/milano/barona/ai-tre-ghiottoni?day=today&geohash=u0nd8be8xnqv&time=1930	Ai tre ghiottoni	Via F. Tosi 2 Milano 20143	Pizza	4.2	50+ 	delivero	Barona	Apre a 19:00	ai tre ghiottoni	45.4443424	9.1553059	Via Franco Tosi, 2, 20143 Milano MI, Italy	ChIJC9shYerDhkcR0dqZF0MyL2c	{'text': '2.3 km', 'value': 2337}	2.3	2337	2_average
https://www.ubereats.com/milano/food-delivery/foodbeats/Qoi2FwqyT0mLzUG_MgaQtQ	Foodbeats	Via Enrico Besana 10 Milano 20122	Pasta	4.2		uber			foodbeats	45.4604898	9.204903	Via Enrico Besana, 10, 20122 Milano MI, Italy	ChIJCQX66KHGhkcRZPsrx_3Yeao	{'text': '3.9 km', 'value': 3872}	3.9	3872	3_long
https://www.ubereats.com/milano/food-delivery/cioccolatitaliani-cadorna/LuFAGDzQQyWSW-j4QMDzLg	Cioccolatitaliani - Cadorna	Piazzale Luigi Cadorna 10 Milano Lombardia	Pasticceria_Gelateria	4.2		uber			cioccolatitaliani cadorna	45.4685139	9.1760764	Piazzale Luigi Cadorna, 10, 20123 Milano MI, Italy	ChIJCUNdKVDBhkcRYb7yw3S-WlY	{'text': '3.8 km', 'value': 3781}	3.8	3781	3_long
https://www.ubereats.com/milano/food-delivery/ichi-station/qRBBhqncT72lBfS2Ymc3FA	Ichi Station	Viale Col Di Lana 3 Milano Lombardia 20136	Sushi	4.6	(200+)	uber			ichi station	45.4522431	9.1825685	Viale Col di Lana, 3, 20136 Milano MI, Italy	ChIJCWEDPLbFhkcRWcwkSzjvOJs	{'text': '1.3 km', 'value': 1292}	1.3	1292	1_short
https://www.ubereats.com/milano/food-delivery/fish-n-burger-col-di-lana/Qlu1tx6vSlCGYjBmtwzExw	Fish n Burger - Col di Lana	Viale Col Di Lana 5 Milano Lombardia 20136	Hamburger	4.6		uber			fish n burger col di lana	45.4522566	9.1831331	Viale Col di Lana, 5, 20136 Milano MI, Italy	ChIJCaAM5AbEhkcRJOm12SICbBE	{'text': '1.3 km', 'value': 1336}	1.3	1336	1_short
https://www.ubereats.com/milano/food-delivery/zia-esterina/08VNB_T9QsmLIrT9-pps3A	Zia Esterina	Via Agnello 19 Milano 20121	Pizza	4.4	(38)	uber			zia esterina	45.4659991	9.191778400000002	Via Agnello, 19, 20121 Milano MI, Italy	ChIJCbkdQa7GhkcRFopKVBw_DLY	{'text': '6.9 km', 'value': 6901}	6.9	6901	4_far
https://www.ubereats.com/milano/food-delivery/toastamore-viale-cassala/amhNbgKlQcCVfoU0C2NiIw	ToastAmore - Viale Cassala	Via Carlo Torre 36 Milano Lombardia 20143	Sandwich	4.4		uber			toastamore viale cassala	45.4451433	9.1633288	Via Carlo Torre, 45, 20143 Milano MI, Italy	ChIJCfWNz-3DhkcRByibN1A21Vw	{'text': '1.5 km', 'value': 1505}	1.5	1505	1_short
https://deliveroo.it/menu/milano/washington/don-gennaro?day=today&geohash=u0nd8be8xnqv&time=ASAP	Donna Angela	Via Paolo Giovio 30 Milano 20144	Pizza	4.1	50+ 	delivero	Washington	Aperti fino alle 23:00	donna angela	45.4624093	9.1619333	Via Paolo Giovio, 30, 20144 Milano MI, Italy	ChIJD-X_5YDBhkcRgRTp8i4-i8k	{'text': '3.2 km', 'value': 3229}	3.2	3229	3_long
https://www.ubereats.com/milano/food-delivery/minimini-supermercati/ZLIWut0pSUmvhvC0obQv2Q	MINIMINI - Supermercati	Piazza Santo Stefano 5 Milano 20122	Supermercato	4.1		uber			minimini supermercati	45.4622269	9.1942491	Piazza Santo Stefano, 6, 20122 Milano MI, Italy	ChIJD0WPrKjGhkcRAEsPTWJkHNY	{'text': '5.0 km', 'value': 4987}	5.0	4987	4_far
https://deliveroo.it/menu/milano/de-angeli-ravizza/marghera18-la-cruncheria?day=today&geohash=u0nd8be8xnqv&time=ASAP	Marghera18 La Cruncheria	Via Marghera 18 Milano 20149	Pizza	4.3	50+ 	delivero	De Angeli - Ravizza	Aperti fino alle 22:00	marghera18 la cruncheria	45.4673237	9.1529334	Via Marghera, 18, 20149 Milano MI, Italy	ChIJD0_vFvHBhkcRNoQsnsbc7lA	{'text': '4.5 km', 'value': 4542}	4.5	4542	4_far
https://deliveroo.it/menu/milano/cinque-giornate/sengyo-sushi?day=today&geohash=u0nd8be8xnqv&time=ASAP	Sengyo sushi	Via Bergamo 3 Milano 20135	Sushi	4.4	50+ 	delivero	Cinque Giornate	Aperti fino alle 22:50	sengyo sushi	45.45757099999999	9.2065108	Via Bergamo, 3, 20135 Milano MI, Italy	ChIJD0huwZ_GhkcRoMHf7P8AQZw	{'text': '3.6 km', 'value': 3637}	3.6	3637	3_long
https://www.ubereats.com/milano/food-delivery/temakinho-porta-romana/FitYXWTzT22TRXwT_2HBvg	Temakinho - Porta Romana	Via Lazzaro Papi 10 Milano Lombardia 20135	Sushi	4.2	(200+)	uber			temakinho porta romana	45.4505582	9.2072849	Via Lazzaro Papi, 10, 20135 Milano MI, Italy	ChIJD159VlnFhkcRqlensVMj6JA	{'text': '3.5 km', 'value': 3496}	3.5	3496	3_long
https://deliveroo.it/menu/milano/porta-romana/don-juanito?day=today&geohash=u0nd8be8xnqv&time=1245	Don Juanito	Corso di Porta Vigentina 33/35 Milano 20122	Argentino	4.4	50+ 	delivero	Porta Romana	Apre a 18:00	don juanito	45.45268730000001	9.196576	Corso di Porta Vigentina, 33, 20122 Milano MI, Italy	ChIJD3FS9hvEhkcR9lCyEzwxRzU	{'text': '2.5 km', 'value': 2459}	2.5	2459	2_average
https://deliveroo.it/menu/milano/ticinese/bebop?day=today&geohash=u0nd8be8xnqv&time=2015	Be Bop	Viale Col di Lana 4 Milano 20136	Pizza	4.4	50+ 	delivero	Ticinese	Apre a 19:30	be bop	45.4520194	9.1823056	Viale Col di Lana, 4, 20136 Milano MI, Italy	ChIJD6_AGgfEhkcR98PgBU9iow4	{'text': '1.3 km', 'value': 1275}	1.3	1275	1_short
https://deliveroo.it/menu/milano/navigli/maeve-bakery?day=today&geohash=u0nd8be8xnqv&time=1245	Maeve Bakery	Via Elia Lombardini 4 Milano 20143	Pasticceria_Gelateria	3.7	11 	delivero	Navigli	Apre a 09:00	maeve bakery	45.44917890000001	9.1639582	Via Elia Lombardini, 2, 20143 Milano MI, Italy	ChIJD7ViHHfDhkcRNnfLUpC2R44	{'text': '2.2 km', 'value': 2152}	2.2	2152	2_average
https://www.ubereats.com/milano/food-delivery/salad-house-duomo/AHCZW33PTMy6StJZAXXgQw	Salad House - Duomo	Via Santa Tecla 3 20122 Milano Mi Italy	Healthy	3.7		uber			salad house duomo	45.4627967	9.193097999999999	Via Santa Tecla, 3, 20122 Milano MI, Italy	ChIJD8BRbSPHhkcRJt4yk6FBNXo	{'text': '3.9 km', 'value': 3947}	3.9	3947	4_far
https://www.ubereats.com/milano/food-delivery/tortuga-poke/Ho9skApNTlOyJsmkcHeLjA	Tortuga Poke	Via Orti 7 20122 Milano Mi Italy	Hawaiano	3.7		uber			tortuga poke	45.4549765	9.1990219	Via Orti, 7, 20122 Milano MI, Italy	ChIJD9DfejvFhkcR1ZcPlGcrT3c	{'text': '3.1 km', 'value': 3146}	3.1	3146	3_long
https://deliveroo.it/menu/milano/darsena/brutti-di-mare?day=today&geohash=u0nd8be8xnqv&time=ASAP	Brutti di mare	Piazzale Antonio Cantore 3 Milano 20123	Bevande	4.2	50+ 	delivero	Darsena	Aperti fino alle 22:45	brutti di mare	45.4556767	9.1745582	Piazzale Antonio Cantore, 3, 20123 Milano MI, Italy	ChIJDQKcIvzDhkcRycCkf0E_ai4	{'text': '2.1 km', 'value': 2057}	2.1	2057	1_short
https://deliveroo.it/menu/milano/de-angeli-ravizza/cremeria-buonarroti?day=today&geohash=u0nd8be8xnqv&time=ASAP	Cremeria Buonarroti	Via Buonarroti 9 Milano 20149	Pasticceria_Gelateria	4.5	50+ 	delivero	De Angeli - Ravizza	Aperti fino alle 16:45	cremeria buonarroti	45.4681961	9.1550351	Via Michelangelo Buonarroti, 20149 Milano MI, Italy	ChIJDQp1zmXBhkcRJkwlbPq2BbA	{'text': '4.5 km', 'value': 4500}	4.5	4500	4_far
https://www.ubereats.com/milano/food-delivery/sakura-sushi-restaurant/IsPHZiOAQVmGhx7NQrRGjQ	Sakura Sushi Restaurant	Corso Di Porta Romana 44 Milano 20122	Sushi	4.5	Corso Di Porta Romana, 44, Milano, 20122	uber			sakura sushi restaurant	45.4583065	9.191931799999999	Corso di Porta Romana, 44, 20122 Milano MI, Italy	ChIJDZCbIqjGhkcRNMajSlBZeTo	{'text': '3.2 km', 'value': 3222}	3.2	3222	3_long
https://www.ubereats.com/milano/food-delivery/buona-forchetta/BjVQBveMTv6fjgVoGJNQeQ	Buona Forchetta	Via Casale 5 20144 Milano Mi Italy	Pasta	4.2	(20)	uber			buona forchetta	45.451793	9.1706756	Via Casale, 5, 20144 Milano MI, Italy	ChIJDedm9_rDhkcR22df76sg5hc	{'text': '2.0 km', 'value': 1968}	2.0	1968	1_short
https://deliveroo.it/menu/milano/tortona/yu-restaurant?day=today&geohash=u0nd8be8xnqv&time=ASAP	Y√π Restaurant	Via Casale 5 Milano 20144	Sushi	4.3	50+ 	delivero	Tortona	Aperti fino alle 23:00	y√π restaurant	45.4519444	9.1705556	Via Casale, 5, 20144 Milano MI, Italy	ChIJDedm9_rDhkcRbE28OZyh_oo	{'text': '2.0 km', 'value': 1968}	2.0	1968	1_short
https://www.ubereats.com/milano/food-delivery/viveca-monti/ieNzuCsCSiSNKYH7IPGanQ	Viveca - Monti	Via Vincenzo Monti 32 Milano Lombardia 20123	Pizza	4.3		uber			viveca monti	45.4691142	9.171927799999999	Via Aurelio Saffi, 2, 20123 Milano MI, Italy	ChIJDejKGVvBhkcRUOVwSEjzstE	{'text': '4.1 km', 'value': 4127}	4.1	4127	4_far
https://deliveroo.it/menu/milano/bocconi/haruka-milano?day=today&geohash=u0nd8be8xnqv&time=ASAP	Haruka Sushi	Corso S. Gottardo 49 Milano 20136	Sushi	4.3	50+ 	delivero	Bocconi	Aperti fino alle 23:15	haruka sushi	45.446921	9.179627	Corso S. Gottardo, 49, 20136 Milano MI, Italy	ChIJDeu1SgjEhkcRf8ClypADJPU	{'text': '0.5 km', 'value': 513}	0.5	513	1_short
https://www.ubereats.com/milano/food-delivery/poke-house-city-life/-LIctIUES9-IXPN8vXLOjA	Poke House - Ticinese Ì†ΩÌ∞†	Via Pasquale Paoli 3 20143 Milano Mi Italia Lombardia 20143	Healthy	4.5	(200+)	uber			poke house ticinese 	45.4505908	9.171851	Via Pasquale Paoli, 3, 20143 Milano MI, Italy	ChIJDz7TH63DhkcRecoUXC4gwHg	{'text': '1.5 km', 'value': 1469}	1.5	1469	1_short
https://www.ubereats.com/milano/food-delivery/paninoteca-unione/O2wNDynIRjibKZzrU9kQmA	Paninoteca Unione	Via Dell'Unione 3 Milano 20122	Sandwich	4.5		uber			paninoteca unione	45.46228139999999	9.1873534	Via dell'Unione, 3, 20122 Milano MI, Italy	ChIJE-8nk6vGhkcRgu7OZZVUyrU	{'text': '3.2 km', 'value': 3175}	3.2	3175	3_long
https://deliveroo.it/menu/milano/darsena/this-is-not-a-poke?day=today&geohash=u0nd8be8xnqv&time=1915	This is not a Poke	Via Conca del Naviglio 5 Milano 20123	Hawaiano	4.0	50+ 	delivero	Darsena	Apre a 18:15	this is not a poke	45.458133	9.178072	Via Conca del Naviglio, 5, 20123 Milano MI, Italy	ChIJE3mLOf7DhkcRudMWt-b9Nd8	{'text': '3.1 km', 'value': 3099}	3.1	3099	3_long
https://deliveroo.it/menu/milano/cinque-giornate/angus-and-more-m5g?day=today&geohash=u0nd8be8xnqv&time=ASAP	Angus & More	Viale Monte Nero 57 Milano 20135	Hamburger	4.1	50+ 	delivero	Cinque Giornate	Aperti fino alle 23:00	angus more	45.4594104	9.2065552	Viale Monte Nero, 57, 20135 Milano MI, Italy	ChIJE6K4cp_GhkcR3BnrSByr4OQ	{'text': '3.7 km', 'value': 3744}	3.7	3744	3_long
https://deliveroo.it/menu/milano/de-angeli-ravizza/pizza-milano-milano?day=today&geohash=u0nd8be8xnqv&time=ASAP	Pizza Milano	Via Marghera 35 Milano 20149	Pizza	4.1	50+ 	delivero	De Angeli - Ravizza	Aperti fino alle 23:00	pizza milano	45.4667813	9.15244	Via Marghera, 35, 20149 Milano MI, Italy	ChIJE76tqCfBhkcRQ_pe0BBrMpA	{'text': '4.4 km', 'value': 4449}	4.4	4449	4_far
https://deliveroo.it/menu/milano/medaglie-doro/la-cantina-di-don-juan?day=today&geohash=u0nd8be8xnqv&time=1930	Ristorante Argentino Don Juan	Via Altaguardia 2 Milano 20135	Argentino	4.5	50+ 	delivero	Medaglie d'oro	Apre a 19:00	ristorante argentino don juan	45.4505556	9.1991667	Via Altaguardia, 2, 20135 Milano MI, Italy	ChIJE8FLGxnEhkcRyM0rtHd6F_0	{'text': '2.8 km', 'value': 2808}	2.8	2808	2_average
https://deliveroo.it/menu/milano/cinque-giornate/pretesto?day=today&geohash=u0nd8be8xnqv&time=ASAP	PreTesto	Via Campi 2 Milano 20135	Hamburger	4.3	50+ 	delivero	Cinque Giornate	Aperti fino alle 21:30	pretesto	45.4597243	9.2068736	ang, Via F.lli Campi, Viale Monte Nero, 20122 Milano MI, Italy	ChIJE8siaZ_GhkcRdJNAqUDAZQc	{'text': '3.8 km', 'value': 3787}	3.8	3787	3_long
https://www.ubereats.com/milano/food-delivery/ecopizza/Zk0bxbcASW-iXK7P2NF8tQ	Ecopizza	Corso Di Porta Romana 54 20122 Milano Mi Italia	Pizza	3.7	(48)	uber			ecopizza	45.4578717	9.193091899999999	Corso di Porta Romana fronte 54, 20122 Milano MI, Italy	ChIJE97zQKTGhkcRgx_-Uw1DrDs	{'text': '3.1 km', 'value': 3122}	3.1	3122	3_long
https://www.ubereats.com/milano/food-delivery/odstore-duomo/P6LXe5DbRAiE2wolmWvuww	ODStore - Duomo	Via Carlo Maria Martini 1 Milano 20122	Pasticceria_Gelateria	3.7		uber			odstore duomo	45.463963	9.192922399999999	Piazza del Duomo, 18, 20122 Milano MI, Italy	ChIJEUEvGq_GhkcRvii1XEtncjE	{'text': '4.1 km', 'value': 4063}	4.1	4063	4_far
https://deliveroo.it/menu/milano/tortona/gustavo?day=today&geohash=u0nd8be8xnqv&time=1300	Gustavo	Via Solari 26 Milano 20144	Hamburger	4.1	50+ 	delivero	Tortona	Apre a 12:00	gustavo	45.4549954	9.1616117	Via Andrea Solari, 26, 20144 Milano MI, Italy	ChIJEWgCyebDhkcRUIZmk4HUKtA	{'text': '3.2 km', 'value': 3195}	3.2	3195	3_long
https://www.ubereats.com/milano/food-delivery/al-noor-ristorante-indiano/-kpU9SKnSHOlk1V4dpXDyQ	Al Noor - Ristorante Indiano	Via Giuseppe Ripamonti 15 Milano Lombardia 20135	Indiano	4.4	(43)	uber			al noor ristorante indiano	45.4489645	9.197510399999999	Via Giuseppe Ripamonti, 15, 20135 Milano MI, Italy	ChIJEXcbkRnEhkcRtzVDHzEjT2o	{'text': '2.4 km', 'value': 2449}	2.4	2449	2_average
https://deliveroo.it/menu/milano/tortona/pasticceria-clivati0101?day=today&geohash=u0nd8be8xnqv&time=ASAP	Pasticceria Clivati	Viale Coni Zugna 57 Milano 20144	Pasticceria_Gelateria	4.5	50+ 	delivero	Tortona	Aperti fino alle 23:50	pasticceria clivati	45.456655	9.170307	Viale Coni Zugna, 57, 20144 Milano MI, Italy	ChIJEXz02vzDhkcRHk1KCmpa_dg	{'text': '2.1 km', 'value': 2071}	2.1	2071	1_short
https://deliveroo.it/menu/milano/statale/vero-sapore-greco-milano?day=today&geohash=u0nd8be8xnqv&time=1245	Vero Sapore Greco	Via delle Ore 2 Milano 20121	Hamburger	4.4	10 	delivero	Statale	Aperti fino alle 22:30	vero sapore greco	45.4629109	9.193335399999999	Via delle Ore, 2, 20122 Milano MI, Italy	ChIJEdiGB_nDhkcRXg4O5JIjhw0	{'text': '4.0 km', 'value': 3968}	4.0	3968	4_far
https://www.ubereats.com/milano/food-delivery/moya-sushi/xudEDOXZTqqYCdJrgqDt8A	Moya Sushi	Via Lodovico Il Moro 11 Milano Lombardia 20143	Sushi	4.4		uber			moya sushi	45.4471251	9.1539945	Via Lodovico Il Moro, 11, 20143 Milano MI, Italy	ChIJEx9kGsLDhkcRAMdR-ewq3XA	{'text': '2.2 km', 'value': 2219}	2.2	2219	2_average
https://deliveroo.it/menu/milano/colonne-di-san-lorenzo/ralphs?day=today&geohash=u0nd8be8xnqv&time=ASAP	Ralph's	Corso di Porta Ticinese 32 Milano 20123	Hamburger	4.2	50+ 	delivero	Colonne di San Lorenzo	Aperti fino alle 22:30	ralph s	45.45824169999999	9.181027799999999	Corso di Porta Ticinese, 20123 Milano MI, Italy	ChIJF0JA-__DhkcRJEJ3Zfbs96Q	{'text': '2.9 km', 'value': 2910}	2.9	2910	2_average
https://deliveroo.it/menu/milano/navigli/much-more-milano?day=today&geohash=u0nd8be8xnqv&time=1300	Much more	Via Carlo Torre 45 Milano 20143	Hamburger	4.3	37 	delivero	Navigli	Apre a	much more	45.445227	9.163729499999999	Via Carlo Torre, 45, 20143 Milano MI, Italy	ChIJF0ir2u3DhkcRcJVpbOvv7zo	{'text': '1.5 km', 'value': 1526}	1.5	1526	1_short
https://www.ubereats.com/milano/food-delivery/pizzeria-napulegna/mtB_iavgRVKPDt0YXtH98g	Pizzeria Napulegna	Viale Bligny 16 Milano Lombardia 20136	Pizza	4.0	(48)	uber			pizzeria napulegna	45.4511111	9.1888889	Viale Bligny, 16, 20136 Milano MI, Italy	ChIJF2YJ_ATEhkcR5-Fi8nB_Has	{'text': '1.9 km', 'value': 1855}	1.9	1855	1_short
https://www.ubereats.com/milano/food-delivery/ristorante-a-santa-lucia/E0NaFIAeRDGF9NJN8c8xbg	Ristorante A Santa Lucia	Via S. Pietro All‚Äôorto 3 20121 Milano	Pizza	4.0		uber			ristorante a santa lucia	45.4658012	9.195609	Via S. Pietro All'Orto, 3, 20121 Milano MI, Italy	ChIJFQjE9K_GhkcRVmHrBsKD0Ew	{'text': '6.1 km', 'value': 6118}	6.1	6118	4_far
https://deliveroo.it/menu/milano/giambellino/different-burger?day=today&geohash=u0nd8be8xnqv&time=ASAP	The Different Burger	Via Giambellino 12 Milano 20146	Hamburger	3.9	50+ 	delivero	Giambellino	Aperti fino alle 23:59	the different burger	45.451883	9.151917	Via Giambellino, 12, 20146 Milano MI, Italy	ChIJFV9rttzDhkcRhLZc6tUyEz0	{'text': '3.1 km', 'value': 3078}	3.1	3078	3_long
https://deliveroo.it/menu/milano/de-angeli-ravizza/trapizzino-milano?day=today&geohash=u0nd8be8xnqv&time=1915	Trapizzino	Via Marghera 12 Milano 20149	Sandwich	4.6	50+ 	delivero	De Angeli - Ravizza	Apre a 18:30	trapizzino	45.4675377	9.1540354	Via Marghera, 12, 20121 Milano MI, Italy	ChIJFYRTSGTBhkcR_JtP_SWU-VE	{'text': '4.6 km', 'value': 4597}	4.6	4597	4_far
https://deliveroo.it/menu/milano/tortona/lov-milano-solari?day=today&geohash=u0nd8be8xnqv&time=ASAP	L'Ov Milano - Solari	Via Solari 34 Milano 20155	Hamburger	4.3	50+ 	delivero	Tortona	Aperti fino alle 22:45	l ov milano solari	45.454816	9.1607287	Via Andrea Solari, 34, 20144 Milano MI, Italy	ChIJFYcse5jGhkcR50WoUqB-aPM	{'text': '3.1 km', 'value': 3139}	3.1	3139	3_long
https://deliveroo.it/menu/milano/navigli/pizzeria-la-tradizionale?day=today&geohash=u0nd8be8xnqv&time=ASAP	Pizzeria La Tradizionale	Ripa di Porta Ticinese 7 Milano 20144	Pizza	3.7	24 	delivero	Navigli	Aperti fino alle 23:30	pizzeria la tradizionale	45.45201609999999	9.1769493	Ripa di Porta Ticinese, 7, 20144 Milano MI, Italy	ChIJF_Ok_vjDhkcRuorx8W0mEII	{'text': '1.4 km', 'value': 1354}	1.4	1354	1_short
